2010-11-25,845000.0
2010-11-26,837000.0
2010-11-29,836000.0
2010-11-30,826000.0
2010-12-01,820000.0
2010-12-02,859000.0
2010-12-03,894000.0
2010-12-06,890000.0
2010-12-07,901000.0
2010-12-08,888000.0
2010-12-09,917000.0
2010-12-10,919000.0
2010-12-13,930000.0
2010-12-14,929000.0
2010-12-15,916000.0
2010-12-16,911000.0
2010-12-17,926000.0
2010-12-20,932000.0
2010-12-21,936000.0
2010-12-22,939000.0
2010-12-23,936000.0
2010-12-24,925000.0
2010-12-27,922000.0
2010-12-28,938000.0
2010-12-29,945000.0
2010-12-30,949000.0
2011-01-03,958000.0
2011-01-04,958000.0
2011-01-05,942000.0
2011-01-06,930000.0
2011-01-07,921000.0
2011-01-10,917000.0
2011-01-11,913000.0
2011-01-12,930000.0
2011-01-13,922000.0
2011-01-14,933000.0
2011-01-17,949000.0
2011-01-18,969000.0
2011-01-19,997000.0
2011-01-20,982000.0
2011-01-21,971000.0
2011-01-24,971000.0
2011-01-25,975000.0
2011-01-26,998000.0
2011-01-27,994000.0
2011-01-28,1010000.0
2011-01-31,981000.0
2011-02-01,983000.0
2011-02-07,972000.0
2011-02-08,961000.0
2011-02-09,960000.0
2011-02-10,936000.0
2011-02-11,915000.0
2011-02-14,953000.0
2011-02-15,958000.0
2011-02-16,945000.0
2011-02-17,954000.0
2011-02-18,960000.0
2011-02-21,948000.0
2011-02-22,938000.0
2011-02-23,930000.0
2011-02-24,929000.0
2011-02-25,926000.0
2011-02-28,923000.0
2011-03-02,918000.0
2011-03-03,923000.0
2011-03-04,945000.0
2011-03-07,906000.0
2011-03-08,899000.0
2011-03-09,890000.0
2011-03-10,866000.0
2011-03-11,862000.0
2011-03-14,900000.0
2011-03-15,860000.0
2011-03-16,886000.0
2011-03-17,890000.0
2011-03-18,891000.0
2011-03-21,890000.0
2011-03-22,875000.0
2011-03-23,873000.0
2011-03-24,880000.0
2011-03-25,910000.0
2011-03-28,916000.0
2011-03-29,916000.0
2011-03-30,926000.0
2011-03-31,932000.0
2011-04-01,940000.0
2011-04-04,945000.0
2011-04-05,945000.0
2011-04-06,923000.0
2011-04-07,909000.0
2011-04-08,898000.0
2011-04-11,894000.0
2011-04-12,882000.0
2011-04-13,901000.0
2011-04-14,900000.0
